user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,is_job_post,id
253412938,1423136168246484992,2021-08-05T04:17:57Z,OscarBaruffa,Great offer for a bit of #rstats work especially if you're a student looking to earn a bit over the holidays https://t.co/ys8EwoFhG4,Twitter for Android,108,NA,NA,NA,TRUE,FALSE,2,3,NA,NA,,,,,,,,,,,,,NA,,,en,1423043187698847745,"I'd love to hire someone to help me to make corrections where the automated transcriptions aren't 100% accurate. 

You'd need a basic understanding of #rstats and a few hours of free time over the next couple of weeks. 

Interested? Email me at david@rfortherestofus.com. https://t.co/LuzbJPRCoE",2021-08-04T22:08:29Z,Twitter Web App,6,7,543981616,dgkeyes,David Keyes,4531,3375,5180,"Portland, OR","Helping the rest of us learn #rstats @rfortherest

he/him",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/OscarBaruffa/status/1423136168246484992,Oscar Baruffa,"Utrecht, The Netherlands","Data Excel  #RStats.
💌 https://t.co/Ncu4AsBZ5N
📘 Co-auth of https://t.co/acJhTAvxPz
📘 https://t.co/bzr5UgvBee (200+ R books)
📘 Project mgmnt https://t.co/BEoAjn5Tvk",https://t.co/Ca9m9m5ZZF,FALSE,2755,812,120,13357,21727,2011-02-17T05:35:16Z,FALSE,https://t.co/Ca9m9m5ZZF,https://oscarbaruffa.com/,NA,https://pbs.twimg.com/profile_banners/253412938/1623211665,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1165712660178046976/1GHeLZLj_normal.jpg,TRUE,7080
2527843680,1423130038212382722,2021-08-05T03:53:36Z,jessenleon,"The call for talks for the @rinpharma 2021 #conference is now open. An excellent opportunity to show case your exciting #dataScience in #Rstats work 💻📉📈📊
https://t.co/E0bD6X6Xr7",Twitter Web App,177,NA,NA,NA,FALSE,FALSE,3,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/jessenleon/status/1423130038212382722,Leon Eyrich Jessen,Copenhagen,"Asst. Prof., PhD at @DTUtweet • #bioinformatics • Tcell Receptor #Immunology • #machineLearning • #dataScience • #RStats • CEO @nordicdatalab • Tweets R my own!",https://t.co/SRJGISeOHc,FALSE,1077,714,127,3534,793,2014-05-27T16:52:31Z,FALSE,https://t.co/SRJGISeOHc,https://leonjessen.github.io/,NA,https://pbs.twimg.com/profile_banners/2527843680/1611347595,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1352715582727200768/fH6Sz9Nc_normal.jpg,FALSE,7081
166165706,1423106081660837890,2021-08-05T02:18:24Z,lcolladotor,"It's exciting when someone re-uses your data, it's even better when they develop a better method &amp; apply to your data, &amp; 💯 when this becomes a part of their talk!

Thx @edward130603 et al 🙌🏾

#BioC2021 #rstats @bioconductor #spatialLIBD

10 pm start 🍿😱

https://t.co/2lVW0pjn1G https://t.co/5GogRpwPCn",Twitter Web App,285,NA,NA,NA,FALSE,FALSE,9,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/lcolladotor/status/1423106081660837890,🇲🇽 Leonardo Collado-Torres,Baltimore,#rstats/🧠 genomics @LieberInstitute/@lcgunam @jhubiostat @jtleek @andrewejaffe alumni/@LIBDrstats @CDSBMexico co-founder/@Bioconductor 🚕/My own opinions,https://t.co/fB3ypzvTUX,FALSE,2338,932,94,10000,15666,2010-07-13T14:02:54Z,FALSE,https://t.co/fB3ypzvTUX,http://lcolladotor.github.io/,NA,https://pbs.twimg.com/profile_banners/166165706/1457370373,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1239723289817370626/04ZiIueF_normal.jpg,FALSE,7082
816651114921730048,1423087640501444609,2021-08-05T01:05:07Z,sandersoil,"My group is looking for a data savvy research assistant to work on multiple soil carbon centric projects including spectroscopy, spatial data analysis and process-based modeling. Apply soon. #stemjob #DataScientist #RStats  
https://t.co/Ovxqmxbkai",Twitter Web App,248,NA,NA,NA,FALSE,FALSE,35,27,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sandersoil/status/1423087640501444609,Jonathan Sanderman,"Woods Hole, MA",Soil sustains life. Soil is part of the problem and part of the solution to #climatechange,https://t.co/ZFv8uHJWEo,FALSE,1522,641,19,714,1356,2017-01-04T14:22:53Z,FALSE,https://t.co/ZFv8uHJWEo,https://www.woodwellclimate.org/staff/jonathan-sanderman/,NA,https://pbs.twimg.com/profile_banners/816651114921730048/1539961953,NA,http://pbs.twimg.com/profile_images/854429573613793280/kBlj2GPU_normal.jpg,TRUE,7083
1364999016786845697,1423067089393360897,2021-08-04T23:43:28Z,data_katherine,Just learned about knitr::purl() and I'm 🤯 Ya girl did a lot of extra work for her classes in college @ my professor that required a pdf and R script #rStats,Twitter Web App,157,NA,NA,NA,FALSE,FALSE,3,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/data_katherine/status/1423067089393360897,Katherine Taylor,,senior business analyst | #rstats nerd | lover of pugs + board games | all views are my own,https://t.co/cpkgwpHc7R,FALSE,30,58,1,40,414,2021-02-25T18:02:06Z,FALSE,https://t.co/cpkgwpHc7R,http://katherine-taylor.netlify.app,NA,https://pbs.twimg.com/profile_banners/1364999016786845697/1614276590,NA,http://pbs.twimg.com/profile_images/1365000975589773318/IXdMq-xE_normal.jpg,FALSE,7084
862314906544218114,1423033860137308162,2021-08-04T21:31:25Z,SwampThingPaul,"Experimenting with the #rstat package #elevatr to extract watershed information quickly!! 

Awesome job @jhollist on this package!! One question is there an easy way to query metadata like vertical datum? https://t.co/iDmjG8cTs4",Twitter Web App,204,NA,NA,NA,FALSE,FALSE,4,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/SwampThingPaul/status/1423033860137308162,🌱Paul Julian PhD,"Fort Myers, FL","Aquatic ecologist and #biogeochemist studying everything #soil and water. Number crunching #rstats fool. Keen on #ecohydrology #climatechange, and #gardening.",https://t.co/FQQlwc8qPk,FALSE,3181,3552,28,12710,49896,2017-05-10T14:34:29Z,FALSE,https://t.co/FQQlwc8qPk,https://swampthingecology.org,NA,https://pbs.twimg.com/profile_banners/862314906544218114/1622624204,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1105579940626481153/RG5BvrDw_normal.png,FALSE,7085
935569091678691328,1422986057587597317,2021-08-04T18:21:28Z,tidyversetweets,Facet_grid: change position of strip text to top and change color #tidyverse #rstats https://t.co/wKAGUkPjYp,tidyverse_tweets,108,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/tidyversetweets/status/1422986057587597317,tidyverse tweets,,I'm a bot that tweets new tidyverse material from StackOverflow and RStudio Community. Not affiliated with @rstudio.,https://t.co/vGi5d3EfTU,FALSE,7434,6,161,67404,0,2017-11-28T18:00:28Z,FALSE,https://t.co/vGi5d3EfTU,https://github.com/wjakethompson/tidyverse-tweets,NA,https://pbs.twimg.com/profile_banners/935569091678691328/1511905267,NA,http://pbs.twimg.com/profile_images/935570616513527808/YzkiMxt0_normal.jpg,FALSE,7086
1521756788,1422969204735610883,2021-08-04T17:14:30Z,selina_carter_,"Decided to run the seemingly innocuous #RStats function update.packages(ask =F).

1 hour later and counting…. I am not feeling like this was a wise use of work time… 😩 https://t.co/gWdZNQQOaH",Twitter for iPhone,167,NA,NA,NA,FALSE,FALSE,8,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json,Washington,"Washington, DC",city,United States,US,,,,https://twitter.com/selina_carter_/status/1422969204735610883,Selina Carter,"Washington, DC","Data scientist, Fulbright Scholar, Returned Peace Corps Volunteer, runner, portrait artist, banana bread-maker.",NA,FALSE,333,251,11,179,435,2013-06-16T09:44:32Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1521756788/1576251918,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000000360237/a8b8cf066989a0de25e4e67846972105_normal.jpeg,FALSE,7087
1311374942496157696,1422968569046790147,2021-08-04T17:11:58Z,Imy3648,@data_question @rstats_tweets Jobs 😉,Twitter for Android,6,1422948280476962817,1186330112897105920,data_question,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Imy3648/status/1422968569046790147,Imy,India,"Data Analyst with love for statistics and numbers. Passionate about teaching n research 

#statistics  #datascience #psychology #machinelearning #Rstats #python",NA,FALSE,71,209,0,324,817,2020-09-30T18:38:59Z,FALSE,NA,NA,NA,NA,NA,http://pbs.twimg.com/profile_images/1311411869530296321/j751GkVZ_normal.jpg,FALSE,7088
775967872216686592,1422965493103828994,2021-08-04T16:59:45Z,DataCareer,"New job: Data Specialist (32-40h/w) at @wuestpartner , Berlin. 

Skills: data management, statistics/ SPSS, R/ scripting languages, databases/ SQL, BI tools. Great working conditions. 

https://t.co/1ymFBpk3UJ

#datamanagement #bigdata #businessintelligence #rstats #realestate https://t.co/mGFBgxYouH",Twitter Web App,277,NA,NA,NA,FALSE,FALSE,2,2,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/DataCareer/status/1422965493103828994,DataCareer – A data job & education platform,UK/Ireland/Germany/Switzerland,"Check out our latest Data, BI, ML & AI jobs and resources:

https://t.co/xkYTFxmMcO
https://t.co/ASO3oW7KzT
https://t.co/wZ6xrHhuFT

Prefer LinkedIn? Link👇",https://t.co/7vcA5oB3cR,FALSE,2738,1894,28,640,246,2016-09-14T08:02:12Z,FALSE,https://t.co/7vcA5oB3cR,https://www.linkedin.com/company/datacareer/,NA,https://pbs.twimg.com/profile_banners/775967872216686592/1533718342,NA,http://pbs.twimg.com/profile_images/1267828715469238273/7A9OypBi_normal.jpg,TRUE,7089
